,Unnamed: 0,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
918,926,2,0,0,0,7,5,1,0,0,0,8100000000,0,0,0,-3000000000,-5000000000,-100000000,0,0,0,2017-06-09,30Y-37,25.301369863,1007,2811,-0.004,25,-1,0.625,0.635,-0.01,-0.005,30171,25645,1193,30Y-37,-0.1,0.0037231834,stay,down
919,927,2,0,0,0,6,3,0,0,0,0,-2500000000,0,0,0,2400000000,100000000,0,0,0,0,2017-06-07,30Y-37,25.306849315100003,1003,2379,-0.004,25,-1,0.64,0.65,-0.01,-0.005,30171,25645,1193,30Y-37,-0.1,0.0085861823,down,down
920,928,2,0,0,0,6,3,0,0,0,0,-2500000000,0,0,0,2400000000,100000000,0,0,0,0,2017-06-07,30Y-37,25.306849315100003,1003,2379,-0.004,25,-1,0.64,0.65,-0.01,-0.005,30171,25645,1193,30Y-37,-0.1,0.0085861823,down,down
924,932,2,3,0,0,2,4,5,0,0,0,40300000000,-39800000000,0,0,0,-500000000,0,0,0,0,2017-05-12,30Y-38,25.8739726027,1002,3108,0.009000000000000001,25,-1,0.675,0.669,0.006,0.013999999999999999,19113,16501,3223,30Y-38,-0.04,-0.08527167349999999,up,down
928,936,2,0,0,0,1,0,1,0,0,0,600000000,0,0,0,-100000000,0,-500000000,0,0,0,2017-06-09,30Y-38,25.797260274,1007,2811,-0.004,25,-1,0.64,0.65,-0.01,-0.005,19113,16501,3223,30Y-38,-0.08,0.0092346241,stay,down
929,937,2,0,0,0,1,2,1,0,0,0,5200000000,0,0,0,-200000000,-5500000000,500000000,0,0,0,2017-06-07,30Y-38,25.802739726,1003,2379,-0.004,25,-1,0.655,0.665,-0.01,-0.005,19113,16501,3223,30Y-38,-0.08,0.0083070192,stay,down
930,938,2,0,0,0,1,2,1,0,0,0,5200000000,0,0,0,-200000000,-5500000000,500000000,0,0,0,2017-06-07,30Y-38,25.802739726,1003,2379,-0.004,25,-1,0.655,0.665,-0.01,-0.005,19113,16501,3223,30Y-38,-0.08,0.0083070192,stay,down
931,939,3,1,0,0,0,0,0,0,0,0,39900000000,-39900000000,0,0,0,0,0,0,0,0,2017-05-31,30Y-38,25.821917808200002,1003,3253,0.002,25,-1,0.659,0.65,0.009000000000000001,-0.02,19113,16501,3223,30Y-38,-0.0801204819,0.0047565543,up,down
933,941,1,0,1,0,1,8,0,0,0,0,22000000000,0,-23000000000,0,1000000000,0,0,0,0,0,2017-05-19,30Y-39,26.106849315100003,1005,4115,-0.006999999999999999,25,-1,0.68,0.685,-0.005,0.01,18788,15562,4837,30Y-39,-0.11,-0.07501307530000001,stay,down
938,947,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-39,26.054794520500003,1003,2379,-0.004,25,-1,0.655,0.665,-0.01,-0.005,18788,15562,4837,30Y-39,-0.01,0.0058913955,stay,down
939,948,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-39,26.054794520500003,1003,2379,-0.004,25,-1,0.655,0.665,-0.01,-0.005,18788,15562,4837,30Y-39,-0.01,0.0058913955,stay,down
940,949,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-39,26.0739726027,1003,3253,0.002,25,-1,0.66,0.65,0.01,-0.02,18788,15562,4837,30Y-39,-0.15,0.0088358576,stay,down
942,951,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-40,26.3589041096,1005,4115,-0.006999999999999999,25,-1,0.69,0.695,-0.005,0.01,17945,15481,5494,30Y-40,-0.15,0.0085331808,stay,down
943,952,2,1,0,0,2,1,4,0,0,0,-2900000000,2900000000,0,0,500000000,-500000000,0,0,0,0,2017-05-12,30Y-40,26.378082191799997,1002,3108,0.009000000000000001,25,-1,0.684,0.68,0.004,0.01,17945,15481,5494,30Y-40,-0.15,-0.0093103448,stay,down
947,956,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-40,26.301369863,1007,2811,-0.004,25,-1,0.65,0.66,-0.01,-0.005,17945,15481,5494,30Y-40,-0.11,0.0093180152,stay,down
949,958,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-40,26.3260273973,1003,3253,0.002,25,-1,0.67,0.66,0.01,-0.02,17945,15481,5494,30Y-40,-0.11,0.009650437,stay,down
956,965,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-41,26.5506849315,1007,2811,-0.004,25,-1,0.66,0.67,-0.01,-0.005,17905,15511,5557,30Y-41,-0.08,-0.0032398754000000003,stay,down
962,971,2,0,0,0,1,0,2,0,0,0,-300000000,0,0,0,300000000,0,0,0,0,0,2017-05-12,30Y-42,26.8767123288,1002,3108,0.009000000000000001,25,-1,0.6990000000000001,0.695,0.004,0.01,20365,17373,5372,30Y-42,-0.095,-0.0800227305,stay,down
966,975,2,0,0,0,0,2,0,0,0,0,8300000000,0,0,0,0,-8300000000,0,0,0,0,2017-06-09,30Y-42,26.8,1007,2811,-0.004,25,-1,0.665,0.675,-0.01,-0.005,20365,17373,5372,30Y-42,-0.08,0.009771261,stay,down
969,978,2,0,0,0,0,0,1,0,0,0,-500000000,0,0,0,0,0,500000000,0,0,0,2017-05-31,30Y-42,26.8246575342,1003,3253,0.002,25,-1,0.684,0.675,0.009000000000000001,-0.02,20365,17373,5372,30Y-42,-0.08,0.0097131904,up,down
972,981,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-12,30Y-43,27.128767123299998,1002,3108,0.009000000000000001,25,-1,0.7,0.7,0.0,0.01,21252,18394,9163,30Y-43,-0.08,-0.085,up,down
976,985,2,0,0,0,4,10,1,0,0,0,100000000,0,0,0,0,0,-100000000,0,0,0,2017-06-09,30Y-43,27.0520547945,1007,2811,-0.004,25,-1,0.67,0.68,-0.01,-0.005,21252,18394,9163,30Y-43,-0.0766089965,0.0097475198,down,down
978,987,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-43,27.076712328800003,1003,3253,0.002,25,-1,0.6890000000000001,0.68,0.009000000000000001,-0.02,21252,18394,9163,30Y-43,-0.0853125,0.0099325997,down,down
986,995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-44,27.3095890411,1003,2379,-0.004,25,-1,0.69,0.7,-0.01,-0.005,20935,18354,7590,30Y-44,-0.075,0.0042232369,up,down
987,996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-44,27.3095890411,1003,2379,-0.004,25,-1,0.69,0.7,-0.01,-0.005,20935,18354,7590,30Y-44,-0.075,0.0042232369,up,down
988,997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-44,27.3287671233,1003,3253,0.002,25,-1,0.6940000000000001,0.685,0.009000000000000001,-0.02,20935,18354,7590,30Y-44,-0.08,-0.011000000000000001,up,down
989,998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-45,27.591780821900002,1003,2812,-0.01,25,-1,0.71,0.705,0.005,-0.005,22809,18373,14100,30Y-45,-0.08,0.009943351999999999,up,down
990,999,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-45,27.6109589041,1005,4115,-0.006999999999999999,25,-1,0.73,0.735,-0.005,0.01,22809,18373,14100,30Y-45,-0.11,0.0078978979,stay,down
994,1003,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-45,27.5534246575,1007,2811,-0.004,25,-1,0.69,0.7,-0.01,-0.005,22809,18373,14100,30Y-45,-0.01,0.0088152327,stay,down
997,1006,4,1,0,0,2,0,0,0,0,0,-700000000,700000000,0,0,0,0,0,0,0,0,2017-05-31,30Y-45,27.578082191799997,1003,3253,0.002,25,-1,0.7090000000000001,0.7,0.009000000000000001,-0.02,22809,18373,14100,30Y-45,-0.0859375,-0.07501768,up,down
1000,1009,2,3,0,0,0,1,4,0,0,0,-4500000000,5000000000,0,0,0,-500000000,0,0,0,0,2017-05-12,30Y-46,27.8767123288,1002,3108,0.009000000000000001,25,-1,0.725,0.725,0.0,0.01,26328,21011,13195,30Y-46,-0.1,0.0096771853,down,down
1006,1015,2,1,0,0,2,2,0,0,0,0,-800000000,800000000,0,0,0,0,0,0,0,0,2017-05-31,30Y-46,27.8246575342,1003,3253,0.002,25,-1,0.7140000000000001,0.705,0.009000000000000001,-0.02,26328,21011,13195,30Y-46,-0.08,0.0094706994,up,down
1009,1018,2,3,0,0,1,0,0,0,0,0,-7600000000,8100000000,0,0,-500000000,0,0,0,0,0,2017-05-12,30Y-47,28.128767123299998,1002,3108,0.009000000000000001,25,-1,0.725,0.725,0.0,0.01,26120,21971,18470,30Y-47,-0.0971825397,0.0098737981,stay,down
1016,1025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-47,28.076712328800003,1003,3253,0.002,25,-1,0.71,0.7,0.01,-0.02,26120,21971,18473,30Y-47,-0.08,0.0067309118,up,down
1018,1027,2,0,0,0,3,3,0,0,0,0,0,0,0,0,-100000000,100000000,0,0,0,0,2017-05-19,30Y-48,28.3616438356,1005,4115,-0.006999999999999999,25,-1,0.75,0.755,-0.005,0.01,27389,21829,20300,30Y-48,-0.09,0.009582906,up,down
1029,1038,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-12,30Y-49,28.630136986300002,1002,3108,0.009000000000000001,25,-1,0.745,0.745,0.0,0.01,26454,21926,17699,30Y-49,-0.1,0.008815073100000001,stay,down
1033,1042,2,0,0,0,3,2,0,0,0,0,100000000,0,0,0,-1700000000,1600000000,0,0,0,0,2017-06-09,30Y-49,28.5534246575,1007,2811,-0.004,25,-1,0.715,0.725,-0.01,0.0,26454,21926,17736,30Y-49,-0.085,0.0099195803,down,down
1039,1048,16,1,0,0,25,14,4,0,0,0,-9300000000,1000000000,0,0,800000000,8900000000,-1400000000,0,0,0,2017-05-12,30Y-50,28.8767123288,1002,3108,0.009000000000000001,25,-1,0.8,0.8,0.0,0.01,25459,21898,11942,30Y-50,-0.11,-0.0922287678,stay,down
1044,1053,40,0,0,0,31,13,2,0,0,0,6000000000,0,0,0,-2500000000,-3500000000,0,0,0,0,2017-06-07,30Y-50,28.805479452100002,1003,2379,-0.004,25,-1,0.78,0.79,-0.01,-0.005,25459,21898,11942,30Y-50,-0.12,-0.07005574340000001,stay,down
1045,1054,4,0,0,0,21,3,2,0,0,0,2400000000,0,0,0,-2500000000,100000000,0,0,0,0,2017-05-31,30Y-50,28.8246575342,1003,3253,0.002,25,-1,0.784,0.775,0.009000000000000001,-0.02,25459,21898,11942,30Y-50,-0.07909090910000001,-0.0687259943,up,down
1047,1056,2,0,0,0,7,3,0,0,0,0,-4200000000,0,0,0,4200000000,0,0,0,0,0,2017-05-19,30Y-51,29.1095890411,1005,4115,-0.006999999999999999,25,-1,0.87,0.875,-0.005,0.01,25189,21809,12767,30Y-51,-0.0702797203,0.0094034466,up,down
1052,1061,10,0,0,0,7,4,0,0,0,0,-500000000,0,0,0,6200000000,-5700000000,0,0,0,0,2017-06-09,30Y-51,29.0520547945,1007,2811,-0.004,25,-1,0.83,0.84,-0.01,0.0,25189,21809,12767,30Y-51,-0.08,0.0097576452,stay,down
1053,1062,3,0,0,0,13,10,3,0,0,0,-100000000,0,0,0,-10900000000,5000000000,6000000000,0,0,0,2017-06-07,30Y-51,29.0575342466,1003,2379,-0.004,25,-1,0.84,0.85,-0.01,-0.005,25189,21809,12767,30Y-51,-0.09,-0.0700179648,stay,down
1054,1063,3,0,0,0,13,10,3,0,0,0,-100000000,0,0,0,-10900000000,5000000000,6000000000,0,0,0,2017-06-07,30Y-51,29.0575342466,1003,2379,-0.004,25,-1,0.84,0.85,-0.01,-0.005,25189,21809,12767,30Y-51,-0.09,-0.0700179648,stay,down
1055,1064,2,0,0,0,6,3,0,0,0,0,-1500000000,0,0,0,-5000000000,6500000000,0,0,0,0,2017-05-31,30Y-51,29.076712328800003,1003,3253,0.002,25,-1,0.8440000000000001,0.835,0.009000000000000001,-0.02,25189,21809,12767,30Y-51,-0.096,0.0092400896,down,down
1058,1067,2,0,0,0,12,6,1,0,0,0,-3900000000,0,0,0,4200000000,-5300000000,5000000000,0,0,0,2017-05-12,30Y-52,29.380821917800002,1002,3108,0.009000000000000001,25,-1,0.84,0.84,0.0,0.01,25440,21704,9470,30Y-52,-0.2,-0.19814432989999997,down,down
1063,1072,2,0,0,0,22,5,0,0,0,0,300000000,0,0,0,-800000000,500000000,0,0,0,0,2017-06-07,30Y-52,29.3095890411,1003,2379,-0.004,25,-1,0.82,0.83,-0.01,-0.005,25440,21704,9470,30Y-52,-0.16016666670000002,0.0035392534999999998,down,down
1066,1075,2,0,0,0,12,9,0,0,0,0,-27400000000,0,0,0,9900000000,17500000000,0,0,0,0,2017-05-19,30Y-53,29.6109589041,1005,4115,-0.006999999999999999,25,-1,0.845,0.85,-0.005,0.01,25163,21698,10913,30Y-53,-0.09047619050000001,0.008686539,up,down
1067,1076,2,2,0,0,21,20,0,0,0,0,-600000000,2800000000,0,0,21500000000,-23700000000,0,0,0,0,2017-05-12,30Y-53,29.630136986300002,1002,3108,0.009000000000000001,25,-1,0.835,0.835,0.0,0.015,25163,21698,10913,30Y-53,-0.11,-0.0665217391,down,down
1071,1080,2,1,0,0,15,14,0,0,0,0,6100000000,4400000000,0,0,-14004000000,3504000000,0,0,0,0,2017-06-09,30Y-53,29.5534246575,1007,2811,-0.004,25,-1,0.805,0.8140000000000001,-0.009000000000000001,0.0,25163,21698,11013,30Y-53,-0.12,0.0053503368,down,down
1072,1081,2,1,0,0,18,11,0,0,0,0,11000000000,500000000,0,0,-14400000000,2900000000,0,0,0,0,2017-06-07,30Y-53,29.5589041096,1003,2379,-0.004,25,-1,0.8140000000000001,0.82,-0.006,-0.005,25163,21698,10913,30Y-53,-0.0737615189,0.0090133516,up,down
1073,1082,2,2,0,0,22,11,0,0,0,0,12900000000,-3000000000,0,0,5300000000,-15200000000,0,0,0,0,2017-05-31,30Y-53,29.578082191799997,1003,3253,0.002,25,-1,0.815,0.805,0.01,-0.02,25163,21698,10913,30Y-53,-0.08916666670000001,-0.0752354029,down,down
1080,1089,13,4,0,0,18,13,0,0,0,0,-54900000000,7200000000,0,0,11400000000,36300000000,0,0,0,0,2017-06-09,30Y-54,29.8,1007,2811,-0.004,25,-1,0.785,0.795,-0.01,-0.004,8489,7232,8178,30Y-54,-0.0898251748,0.0090483115,down,down
1081,1090,2,2,0,0,24,18,0,0,0,0,500000000,10900000000,0,0,-600000000,-10800000000,0,0,0,0,2017-06-07,30Y-54,29.805479452100002,1003,2379,-0.004,25,-1,0.799,0.805,-0.006,-0.005,8489,7232,7042,30Y-54,-0.0704396135,-0.07002925480000001,up,down
1082,1091,2,2,0,0,24,18,0,0,0,0,500000000,10900000000,0,0,-600000000,-10800000000,0,0,0,0,2017-06-07,30Y-54,29.805479452100002,1003,2379,-0.004,25,-1,0.799,0.805,-0.006,-0.005,8489,7232,7042,30Y-54,-0.0704396135,-0.07002925480000001,up,down
1083,1092,2,4,0,0,20,26,0,0,0,0,18900000000,-5200000000,0,0,17500000000,-31200000000,0,0,0,0,2017-05-31,30Y-54,29.8246575342,1003,3253,0.002,25,-1,0.8,0.79,0.01,-0.02,8489,7232,7042,30Y-54,-0.0680792164,-0.0751219092,up,down
1090,1099,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,40Y-1,30.802739726,1007,2811,-0.004,25,-1,0.695,0.705,-0.01,0.0,7277,7018,1222,40Y-1,-0.15,0.0099371711,down,down
1094,1103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,40Y-2,31.8410958904,1003,2812,-0.01,25,-1,0.725,0.72,0.005,-0.01,12266,11000,594,40Y-2,-0.11,0.0099166512,stay,down
1104,1113,2,0,0,0,3,1,0,0,0,0,-1000000000,0,0,0,0,1000000000,0,0,0,0,2017-05-19,40Y-3,32.860273972600005,1005,4115,-0.006999999999999999,25,-1,0.765,0.775,-0.01,0.01,12455,11987,1859,40Y-3,-0.0055555556,0.00041162230000000005,up,down
1115,1125,3,1,0,0,0,0,0,0,0,0,1500000000,-1500000000,0,0,0,0,0,0,0,0,2017-06-09,40Y-4,33.802739726,1007,2811,-0.004,25,-1,0.74,0.75,-0.01,0.0,17243,15989,2133,40Y-4,-0.0032,0.0099659728,stay,down
1117,1127,2,1,0,0,0,0,0,0,0,0,1000000000,-1000000000,0,0,0,0,0,0,0,0,2017-05-31,40Y-4,33.8273972603,1003,3253,0.002,25,-1,0.75,0.74,0.01,-0.02,17243,15989,2103,40Y-4,-0.0743362832,0.0098302872,up,down
1129,1139,2,0,0,0,1,4,5,0,0,0,-100000000,0,0,0,100000000,0,0,0,0,0,2017-05-12,40Y-6,35.8821917808,1002,3108,0.009000000000000001,25,-1,0.81,0.81,0.0,0.015,17698,15978,9175,40Y-6,-0.11,0.0091525424,down,down
1136,1146,2,0,0,0,2,1,3,0,0,0,1000000000,0,0,0,0,-1000000000,0,0,0,0,2017-05-31,40Y-6,35.8301369863,1003,3253,0.002,25,-1,0.795,0.785,0.01,-0.02,17698,15978,9175,40Y-6,-0.08,-0.11645161289999999,up,down
1152,1162,2,0,0,0,4,1,0,0,0,0,500000000,0,0,0,-1000000000,500000000,0,0,0,0,2017-06-09,40Y-8,37.8054794521,1007,2811,-0.004,25,-1,0.865,0.875,-0.01,0.0,21847,19983,11633,40Y-8,-0.095,0.0067579251,stay,down
1154,1164,2,1,0,0,0,0,2,0,0,0,500000000,-500000000,0,0,0,0,0,0,0,0,2017-05-31,40Y-8,37.8301369863,1003,3253,0.002,25,-1,0.865,0.855,0.01,-0.02,21847,19983,11633,40Y-8,-0.0994318182,0.0099665012,up,down
1155,1165,2,1,0,0,15,5,0,0,0,0,12400000000,-1900000000,0,0,500000000,-11000000000,0,0,0,0,2017-05-26,40Y-9,38.8465753425,1003,2812,-0.01,25,-1,1.02,1.015,0.005,-0.015,30872,27971,11610,40Y-9,-0.0899754601,-0.0220281738,up,down
1161,1171,2,1,0,0,12,16,0,0,0,0,0,2000000000,0,0,-2700000000,700000000,0,0,0,0,2017-06-09,40Y-9,38.808219178099996,1007,2811,-0.004,25,-1,1.03,1.04,-0.01,0.0,30872,27971,11610,40Y-9,-0.0491666667,0.0028994083,up,down
1164,1174,2,3,0,0,29,30,15,0,0,0,2700000000,-2000000000,0,0,8400000000,-8900000000,-200000000,0,0,0,2017-05-31,40Y-9,38.8328767123,1003,3253,0.002,25,-1,1.025,1.015,0.01,-0.02,30872,27971,11610,40Y-9,-0.1025,-0.0657325383,up,down
1167,1177,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,293,1.0958904109999998,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.004,20749,17461,10283,293,0.0,-0.1245142857,stay,down
1172,1182,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,293,1.0575342466,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,20749,17461,10309,293,-0.5,-0.10009404390000001,down,down
1179,1190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,294,1.0328767123,2801,4911,-0.008,1,3,-0.124,-0.145,0.021,0.005,20726,17157,6289,294,-0.07,-0.0041176471,stay,down
1181,1192,2,2,0,0,2,0,0,0,0,0,2300000000,-2300000000,0,0,0,0,0,0,0,0,2017-05-24,295,1.0767123288,2805,12807,0.009000000000000001,1,3,-0.17,-0.16899999999999998,-0.001,-0.009000000000000001,18930,17279,7161,295,-0.075,0.0080984903,stay,down
1182,1193,1,0,1,0,0,2,0,0,0,0,43200000000,0,-43200000000,0,0,0,0,0,0,0,2017-05-22,295,1.0876712329,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,18930,17279,7161,295,-0.075,0.0096489688,down,down
1187,1198,2,0,0,0,0,1,0,0,0,0,8500000000,0,0,0,0,-8500000000,0,0,0,0,2017-06-09,295,1.0328767123,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.004,18930,17279,7541,295,-0.065,0.0095994278,down,down
1188,1199,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,295,1.0575342466,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,18930,17279,7287,295,-0.075,0.0089052438,stay,down
1190,1201,3,0,1,0,1,0,0,0,0,0,65000000000,0,-66900000000,0,1900000000,0,0,0,0,0,2017-05-22,296,1.3397260274,2812,10810,-0.001,1,3,-0.155,-0.16,0.005,0.01,58521,51923,18031,296,-0.0033375764,-0.08223915200000001,stay,down
1196,1207,2,0,0,0,3,0,0,0,0,0,100000000,0,0,0,-100000000,0,0,0,0,0,2017-06-09,296,1.2849315068,2801,4911,-0.008,1,3,-0.124,-0.145,0.021,0.005,58521,51923,18031,296,-0.02,0.0082344532,up,down
1198,1209,2,1,0,0,0,0,0,0,0,0,1600000000,-1600000000,0,0,0,0,0,0,0,0,2017-05-24,297,1.5780821918,2805,12807,0.009000000000000001,1,3,-0.171,-0.17,-0.001,-0.006,20840,17299,9974,297,-0.09,-0.085,down,down
1199,1210,2,1,0,0,0,0,0,0,0,0,2900000000,-2900000000,0,0,0,0,0,0,0,0,2017-05-22,297,1.5890410959,2812,10810,-0.001,1,3,-0.16399999999999998,-0.17,0.006,0.01,20840,17299,9974,297,-0.07,-0.08353383460000001,stay,down
1205,1216,2,0,0,0,2,1,0,0,0,0,-100000000,0,0,0,0,100000000,0,0,0,0,2017-06-09,297,1.5342465753,2801,4911,-0.008,1,3,-0.115,-0.14,0.025,0.005,20840,17299,10058,297,-0.035,0.0061899791,stay,down
1206,1217,2,4,0,0,2,0,0,0,0,0,13400000000,-13400000000,0,0,0,0,0,0,0,0,2017-05-31,297,1.5589041096,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,20840,17299,10058,297,-0.08,0.0076161466,stay,down
1208,1219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-22,298,1.5890410959,2812,10810,-0.001,1,3,-0.16399999999999998,-0.17,0.006,0.01,39683,34435,14417,298,-0.085,-0.08199999999999999,stay,down
1214,1225,19,0,0,0,4,2,0,0,0,0,-15000000000,0,0,0,0,15000000000,0,0,0,0,2017-06-09,298,1.5342465753,2801,4911,-0.008,1,3,-0.115,-0.14,0.025,0.005,39683,34435,14426,298,-0.08281879190000001,0.0070294118,stay,down
1215,1226,2,0,0,0,10,0,0,0,0,0,-40100000000,0,0,0,40100000000,0,0,0,0,0,2017-05-31,298,1.5589041096,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,39683,34435,14426,298,-0.085,0.0087039745,stay,down
1216,1227,2,0,0,0,2,1,0,0,0,0,-5000000000,0,0,0,0,5000000000,0,0,0,0,2017-05-24,299,1.8246575341999998,2805,12807,0.009000000000000001,1,3,-0.16899999999999998,-0.16399999999999998,-0.005,-0.009000000000000001,37863,34430,7008,299,-0.12,0.0055147373,stay,down
1224,1235,2,1,0,0,0,0,0,0,0,0,1000000000,-1000000000,0,0,0,0,0,0,0,0,2017-05-31,299,1.8054794521,2801,8916,0.006,1,3,-0.17,-0.17,0.0,-0.001,37863,34430,7034,299,-0.08,-0.0038004402,stay,down
1255,1266,2,0,0,0,4,1,0,0,0,0,-100000000,0,0,0,0,100000000,0,0,0,0,2017-05-24,2Y-365,1.0630136986,2805,12807,0.009000000000000001,1,3,-0.17,-0.17,0.0,-0.01,25885,20915,9260,2Y-365,-0.0800101584,0.0097610594,down,down
1256,1267,2,0,0,0,4,1,0,0,0,0,-100000000,0,0,0,0,100000000,0,0,0,0,2017-05-22,2Y-365,1.0739726027,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,25885,20915,9260,2Y-365,-0.4,0.0098605901,stay,down
1271,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,2Y-366,2.0,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,23150,20903,8868,2Y-366,-0.5,-0.51,down,down
1272,1284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-24,2Y-367,1.2301369863,2805,12807,0.009000000000000001,1,3,-0.17,-0.17,0.0,-0.01,22999,21459,10971,2Y-367,-0.08,-0.042333333300000005,stay,down
1280,1292,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,2Y-367,1.2109589041,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,22999,21459,10971,2Y-367,-0.0701731025,0.0032539683,up,down
1288,1300,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,2Y-368,1.2712328767,2801,4911,-0.008,1,3,-0.12,-0.145,0.025,0.004,24567,20843,9053,2Y-368,-0.5,-0.5,down,down
1299,1311,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-24,2Y-370,1.4821917808,2805,12807,0.009000000000000001,1,3,-0.174,-0.17,-0.004,-0.01,26139,20845,10104,2Y-370,-0.4,-0.51,stay,down
1301,1313,1,0,0,0,0,2,0,0,0,0,100000000,0,0,0,0,-100000000,0,0,0,0,2017-05-17,2Y-370,1.501369863,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.004,26139,20845,14581,2Y-370,-0.4,-0.41,stay,down
1309,1321,0,0,0,0,6,2,0,2,0,0,0,0,0,0,-23900000000,10500000000,0,13400000000,0,0,2017-05-22,2Y-371,1.5753424658000001,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,26067,20809,15657,2Y-371,-0.5,-0.508582996,down,down
1310,1322,0,0,0,0,7,2,0,2,0,0,0,0,0,0,-37400000000,14600000000,0,22800000000,0,0,2017-05-17,2Y-371,1.5835616438,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.004,26067,20809,10104,2Y-371,-0.5,-0.5113888889,up,down
1315,1327,0,0,0,0,8,7,0,0,0,0,0,0,0,0,13000000000,-13000000000,0,0,0,0,2017-06-09,2Y-371,1.5205479452,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,26067,20809,15657,2Y-371,-0.45,-0.51,down,down
1318,1330,0,0,0,0,32,25,0,2,0,0,0,0,0,0,-49600000000,24400000000,0,25200000000,0,0,2017-05-22,2Y-372,1.6602739726,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,25555,20942,12412,2Y-372,-0.1213580247,-0.037491841500000005,down,down
